"id","Geographic Area Name","total_pop","65_years_and_older_prop","20_to_54_years_prop","high_school_or_higher_prop","median_income_12_months","prop_minority","percent_civilian_pop_with_health_insurance"
"1400000US06065049400","Census Tract 494, Riverside County, California",3067,0.504401695467884,0.26084121291164,0.698728399087056,23153,0.423214867949136,97.3
"1400000US06065049500","Census Tract 495, Riverside County, California",7220,0.0721606648199446,0.565096952908587,0.503324099722992,30229,0.902493074792244,86.4
"1400000US06065049600","Census Tract 496, Riverside County, California",8220,0.108637469586375,0.427737226277372,0.595012165450122,54363,0.341605839416058,82.8
"1400000US06065049700","Census Tract 497, Riverside County, California",9342,0.123314065510597,0.432776707343181,0.579961464354528,67418,0.230999785913081,97
"1400000US06065049800","Census Tract 498, Riverside County, California",4621,0.0854793334776023,0.50530188270937,0.583207098030729,39800,0.447305777970136,93.1
"1400000US06065050300","Census Tract 503, Riverside County, California",13390,0.072218073188947,0.457281553398058,0.548319641523525,44498,0.391486183719193,95.1
"1400000US06065050400","Census Tract 504, Riverside County, California",10943,0.0832495659325596,0.520880928447409,0.597094032714978,39352,0.401078314904505,91.2
"1400000US06065050500","Census Tract 505, Riverside County, California",15912,0.0737807943690297,0.485294117647059,0.560708898944193,50553,0.469771241830065,94.7
"1400000US06065050600","Census Tract 506, Riverside County, California",7748,0.165849251419721,0.417914300464636,0.652684563758389,47368,0.380485286525555,91
"1400000US06065050700","Census Tract 507, Riverside County, California",12772,0.0884747886000626,0.50814281240213,0.599906044472283,45531,0.381381146257438,93.8
"1400000US06065050900","Census Tract 509, Riverside County, California",4682,0.0700555318240068,0.621956428876548,0.714224690303289,50944,0.379538658692866,94.2
"1400000US06065051100","Census Tract 511, Riverside County, California",7242,0.0806407069870202,0.519607843137255,0.584368958851146,37170,0.749240541286937,94.1
"1400000US06065051200","Census Tract 512, Riverside County, California",5113,0.103070604341874,0.515744181498142,0.558576178368864,38125,0.527283395266967,91.9
"1400000US06065051300","Census Tract 513, Riverside County, California",9719,0.167712727646877,0.410330280893096,0.56795966663237,38496,0.472373700998045,93.8
"1400000US06065051400","Census Tract 514, Riverside County, California",6755,0.861880088823094,0.0707623982235381,0.98179126572909,25571,0.0757957068837898,98.1
"1400000US06065940100","Census Tract 9401, Riverside County, California",171,0.514619883040936,0.157894736842105,0.865497076023392,53000,0.140350877192982,94.2
"1400000US06065940400","Census Tract 9404, Riverside County, California",6818,0.0812555001466706,0.554561454972133,0.435464945731886,27957,0.96611909650924,89.5
"1400000US06065940500","Census Tract 9405, Riverside County, California",2150,0.487441860465116,0.225116279069767,0.925581395348837,72500,0.0697674418604651,97.6
"1400000US06065940600","Census Tract 9406, Riverside County, California",3183,0.505812126924285,0.23028589381087,0.852340559220861,61184,0.138234370091109,94.8
"1400000US06065940700","Census Tract 9407, Riverside County, California",2798,0.447819871336669,0.269120800571837,0.854538956397427,36394,0.175482487491065,95.6
"1400000US06065940800","Census Tract 9408, Riverside County, California",2748,0.513100436681223,0.250363901018923,0.918486171761281,43141,0.117903930131004,93.8
"1400000US06065940900","Census Tract 9409, Riverside County, California",2097,0.549356223175966,0.14830710538865,0.902718168812589,40568,0.133524082021936,95.1
"1400000US06065941000","Census Tract 9410, Riverside County, California",3832,0.451722338204593,0.281315240083507,0.884133611691023,30761,0.167275574112735,93.8
"1400000US06065941100","Census Tract 9411, Riverside County, California",2072,0.653474903474903,0.120173745173745,0.920849420849421,28790,0.0704633204633205,96.6
"1400000US06065941200","Census Tract 9412, Riverside County, California",2735,0.373674588665448,0.324680073126143,0.889579524680073,51875,0.181352833638026,95.6
"1400000US06065941300","Census Tract 9413, Riverside County, California",3366,0.314319667260844,0.374034462269756,0.814616755793226,40781,0.276589423648247,94.2
"1400000US06065941400","Census Tract 9414, Riverside County, California",3872,0.283832644628099,0.403150826446281,0.795196280991736,33478,0.341683884297521,90.6
"1400000US06065941500","Census Tract 9415, Riverside County, California",5080,0.119488188976378,0.460826771653543,0.585826771653543,37090,0.540157480314961,92.6
"1400000US06067000100","Census Tract 1, Sacramento County, California",3871,0.200464996125032,0.427021441487988,0.732110565745285,70652,0.111082407646603,97.7
"1400000US06067000200","Census Tract 2, Sacramento County, California",3755,0.18508655126498,0.420772303595206,0.7762982689747,81389,0.130492676431425,99.6
"1400000US06067000300","Census Tract 3, Sacramento County, California",3418,0.192510239906378,0.442363955529549,0.785254534815682,84345,0.145114101813926,97.5
"1400000US06067000400","Census Tract 4, Sacramento County, California",3933,0.094838545639461,0.732011187388762,0.870327993897788,51782,0.268497330282227,93.7
"1400000US06067000500","Census Tract 5, Sacramento County, California",3461,0.0907252239237215,0.681305980930367,0.751516902629298,46693,0.332562843108928,94.3
"1400000US06067000600","Census Tract 6, Sacramento County, California",1123,0.117542297417631,0.705253784505788,0.759572573463936,25156,0.367764915405165,95.2
"1400000US06067000700","Census Tract 7, Sacramento County, California",2567,0.218153486560187,0.694974678613167,0.65835605765485,22586,0.48772886638099,99
"1400000US06067000800","Census Tract 8, Sacramento County, California",1703,0.266001174398121,0.638285378743394,0.939518496770405,56471,0.168526130358191,94.2
"1400000US06067001101","Census Tract 11.01, Sacramento County, California",2583,0.104529616724739,0.64769647696477,0.801393728222996,50608,0.355400696864112,98
"1400000US06067001200","Census Tract 12, Sacramento County, California",3527,0.114544939041678,0.69208959455628,0.887439750496172,53425,0.242982704848313,94.5
"1400000US06067001300","Census Tract 13, Sacramento County, California",3231,0.0779944289693593,0.813060971835345,0.872175796966883,50000,0.246672856700712,90.6
"1400000US06067001400","Census Tract 14, Sacramento County, California",2362,0.227349703640982,0.644792548687553,0.885690093141406,51471,0.229466553767993,96.1
"1400000US06067001500","Census Tract 15, Sacramento County, California",4723,0.22210459453737,0.465593902180817,0.818335803514715,58881,0.119203895828922,97.6
"1400000US06067001600","Census Tract 16, Sacramento County, California",6023,0.157396646189606,0.43582932093641,0.713099784160717,58495,0.207039681221982,97.2
"1400000US06067001700","Census Tract 17, Sacramento County, California",5513,0.18592417921277,0.562851442046073,0.670778160711047,49408,0.187375294757845,95.2
"1400000US06067001800","Census Tract 18, Sacramento County, California",5152,0.0916149068322981,0.642080745341615,0.766110248447205,51705,0.342003105590062,95.5
"1400000US06067001900","Census Tract 19, Sacramento County, California",3123,0.0967018892090938,0.719180275376241,0.774895933397374,47582,0.2129362792187,93.6
"1400000US06067002000","Census Tract 20, Sacramento County, California",2617,0.15246465418418,0.686664119220481,0.743981658387467,42045,0.258311043179213,95.2
"1400000US06067002100","Census Tract 21, Sacramento County, California",2096,0.079675572519084,0.690362595419847,0.813454198473282,41815,0.261450381679389,95.4
"1400000US06067002200","Census Tract 22, Sacramento County, California",5103,0.0744660003919263,0.435626102292769,0.525769155398785,52109,0.420340975896531,98.4
"1400000US06067002300","Census Tract 23, Sacramento County, California",3358,0.167659321024419,0.467540202501489,0.783204288266826,78902,0.208755211435378,99.3
"1400000US06067002400","Census Tract 24, Sacramento County, California",4772,0.217518860016764,0.392078792958927,0.757753562447611,72344,0.147736797988265,97.3
"1400000US06067002500","Census Tract 25, Sacramento County, California",1613,0.33230006199628,0.316181029138252,0.827030378177309,81861,0.16615003099814,99.3
"1400000US06067002600","Census Tract 26, Sacramento County, California",2448,0.160947712418301,0.535130718954248,0.777777777777778,56270,0.192401960784314,96.4
"1400000US06067002700","Census Tract 27, Sacramento County, California",3404,0.0719741480611046,0.680376028202115,0.70710928319624,31691,0.488249118683901,95.3
"1400000US06067002800","Census Tract 28, Sacramento County, California",3814,0.112480335605663,0.515993707393812,0.49790246460409,26317,0.614053487152596,87.4
"1400000US06067002900","Census Tract 29, Sacramento County, California",5016,0.166267942583732,0.565191387559809,0.751196172248804,44955,0.258173843700159,93.5
"1400000US06067003000","Census Tract 30, Sacramento County, California",7450,0.181744966442953,0.518255033557047,0.626442953020134,40158,0.474765100671141,92.9
"1400000US06067003101","Census Tract 31.01, Sacramento County, California",3479,0.120436907157229,0.491807990801955,0.553319919517103,29836,0.614831848232251,85.9
"1400000US06067003102","Census Tract 31.02, Sacramento County, California",3158,0.113996200126662,0.488283723875871,0.582963901203293,32545,0.523115896136795,94.1
"1400000US06067003202","Census Tract 32.02, Sacramento County, California",5098,0.140643389564535,0.483130639466457,0.516084739113378,28432,0.418791683012946,92.7
"1400000US06067003203","Census Tract 32.03, Sacramento County, California",2680,0.122014925373134,0.502611940298507,0.404850746268657,25896,0.346641791044776,89.7
"1400000US06067003204","Census Tract 32.04, Sacramento County, California",4965,0.100100704934542,0.49889224572004,0.396576032225579,23407,0.43987915407855,94.3
"1400000US06067003300","Census Tract 33, Sacramento County, California",4548,0.218117854001759,0.402154793315743,0.712181178540018,62539,0.22339489885664,96.4
"1400000US06067003400","Census Tract 34, Sacramento County, California",3929,0.258844489692034,0.394502417918045,0.707559175362688,50384,0.341308220921354,96.2
"1400000US06067003501","Census Tract 35.01, Sacramento County, California",2393,0.160468031759298,0.556205599665692,0.650647722524028,51964,0.312578353531132,95.8
"1400000US06067003502","Census Tract 35.02, Sacramento County, California",2638,0.193707354056103,0.413191811978772,0.666793025018954,46547,0.327899924184989,96.3
"1400000US06067003600","Census Tract 36, Sacramento County, California",2767,0.10769786772678,0.532345500542103,0.555475243946512,29816,0.529815684857246,89.6
"1400000US06067003700","Census Tract 37, Sacramento County, California",4496,0.0838523131672598,0.464857651245552,0.432161921708185,28347,0.613656583629893,86.3
"1400000US06067003800","Census Tract 38, Sacramento County, California",5674,0.141875220303137,0.479379626365879,0.575079309129362,34970,0.660733168840324,94.6
"1400000US06067003900","Census Tract 39, Sacramento County, California",3267,0.23201714110805,0.500153045607591,0.722069176614631,53458,0.304560759106214,96.2
"1400000US06067004001","Census Tract 40.01, Sacramento County, California",5832,0.236625514403292,0.45679012345679,0.712448559670782,45861,0.373285322359396,93.3
"1400000US06067004004","Census Tract 40.04, Sacramento County, California",5986,0.257434012696291,0.403942532576011,0.756765786835951,42790,0.260441029067825,97.5
"1400000US06067004005","Census Tract 40.05, Sacramento County, California",4367,0.318754293565377,0.39706892603618,0.765972063201282,52024,0.270895351499886,96.9
"1400000US06067004006","Census Tract 40.06, Sacramento County, California",5346,0.170968948746727,0.413767302656192,0.731013842124953,44339,0.337448559670782,96.2
"1400000US06067004008","Census Tract 40.08, Sacramento County, California",3666,0.187397708674304,0.444080741953082,0.743589743589744,49152,0.217948717948718,96.7
"1400000US06067004009","Census Tract 40.09, Sacramento County, California",4991,0.17130835503907,0.535964736525746,0.738328992185935,42571,0.326187136846323,94.6
"1400000US06067004010","Census Tract 40.10, Sacramento County, California",5981,0.187761243939141,0.453435880287577,0.679652232068216,42199,0.353619796020732,97.8
"1400000US06067004011","Census Tract 40.11, Sacramento County, California",3111,0.232079717132755,0.415300546448087,0.741883638701382,84922,0.156219864995178,97.7
"1400000US06067004012","Census Tract 40.12, Sacramento County, California",3655,0.180300957592339,0.458002735978112,0.728317373461012,52809,0.346374829001368,98.7
"1400000US06067004100","Census Tract 41, Sacramento County, California",5107,0.145290777364402,0.48364989230468,0.56275700019581,30609,0.459565302525945,91.4
"1400000US06067004201","Census Tract 42.01, Sacramento County, California",5707,0.138076046959874,0.45593131242334,0.506045207639741,31358,0.647450499386718,91.5
